meter_id_,location_id_,feeder_id_,transformer_id_,band_,fault_type_,is_industrial_,date_,energy_consumed_kwh_sum,expected_energy_kwh_sum,expected_energy_pf_calc_sum,total_vended_amount_sum,revenue_loss_sum,tamper_cost_estimate_sum,energy_loss_kwh_sum,energy_loss_flag_sum,fault_flag_sum,tamper_flag_sum,uptime_flag_sum,supply_voltage_flag_sum,pf_delta_mean,load_generation_gap_mean,load_gap_flag_sum,service_availability_ratio_mean,unresolved_fault_days_mean,customer_risk_score_mean,power_factor_mean,power_factor_min,v_agg_mean,v_agg_min,v_agg_max,i_agg_mean,i_agg_min,i_agg_max,tariff_per_kwh_mean,band_compliance_max,fault_detected,tamper_detected,energy_loss_ratio,supply_hours,uptime_hours,energy_efficiency_ratio,anomaly_category,anomaly_severity_score,anomaly_summary_note
EKEDC_000002,Ojo,FDR_200,DMG_4064,E,no_fault,0,2025-04-29,4183.25,4499.98,57.89734808861408,126000.0,8868.439999999993,7570.639999999994,316.7299999999998,14,18,15,18,18,-0.0076003866666666765,-229.18625843952142,18,0.20370370370370364,3.0555555555555554,4.166666666666667,0.8983933949999999,0.72833663,231.80890166666666,223.92421,243.35512,15.452409666666666,12.018651,22.381975,28.0,1,1,1,0.07038475726558781,18,18,0.9296152427344122,"fault,tamper,loss,mismatch",72,"Detected: fault,tamper,loss,mismatch | Risk=72"
EKEDC_000002,Ojo,FDR_200,DMG_4064,E,no_fault,0,2025-04-30,6266.4,6339.28,65.0910609408318,177500.0,2040.6399999999906,2040.6399999999906,72.87999999999965,9,21,21,21,21,-0.005183285238095257,-295.30042566948424,21,0.20039682539682535,3.0476190476190474,4.5,0.9024011980952382,0.80438554,230.34066714285714,218.97237,241.28406,14.961441809523809,9.469341,20.907671,28.0,1,1,1,0.011496573743390363,21,21,0.9885034262566096,"fault,tamper,loss,mismatch",68,"Detected: fault,tamper,loss,mismatch | Risk=68"
EKEDC_000002,Ojo,FDR_200,DMG_4064,E,no_fault,0,2025-05-01,2922.52,2982.14,44.949265930772356,83500.0,1669.3599999999985,1669.3599999999985,59.61999999999995,10,15,15,15,15,-0.0027864493333333274,-191.83804893794849,15,0.19722222222222216,3.066666666666667,4.5,0.8843327686666667,0.78879744,228.72242999999997,217.51402,238.35289,14.794322533333334,9.715588,21.953005,28.0,1,1,1,0.019992354483692902,15,15,0.9800076455163071,"fault,tamper,loss,mismatch",58,"Detected: fault,tamper,loss,mismatch | Risk=58"
EKEDC_000003,Apapa,FDR_259,DMG_0412,A,modem_fault,1,2025-04-01,1222.0,1174.45,1.5429605479668445,245460.75,-9937.94999999999,0.0,-47.54999999999996,0,1,0,0,1,-0.0026711,-1220.457039452033,1,0.0833333333333333,1.0,2.5,0.9205217,0.9205217,221.37155,221.37155,221.37155,7.5717974,7.5717974,7.5717974,209.0,0,1,0,-0.04048703648516323,1,0,1.0404870364851633,"fault,mismatch",6,"Detected: fault,mismatch | Risk=6"
EKEDC_000003,Apapa,FDR_259,DMG_0412,A,modem_fault,1,2025-04-02,86577.23000000001,94671.87999999999,18.354514208780596,19786423.44,1691781.8499999987,0.0,8094.649999999994,5,9,0,8,9,0.0009126055555555568,-9617.65283175458,9,0.1759259259259259,3.111111111111111,2.5,0.8716523211111111,0.82551396,229.47249666666664,201.72258,265.1623,10.218890022222222,6.1539817,13.836974,209.0,0,1,0,0.0855021575572387,9,8,0.9144978424427614,"fault,loss,mismatch",32,"Detected: fault,loss,mismatch | Risk=32"
EKEDC_000003,Apapa,FDR_259,DMG_0412,A,modem_fault,1,2025-04-03,38382.229999999996,39664.53,4.217371779882528,8289886.140000001,268000.7000000006,0.0,1282.3000000000025,1,3,0,3,3,-0.026568313333333333,-12792.670876073373,3,0.2083333333333333,3.3333333333333335,2.5,0.9111727033333333,0.86662036,237.45884999999998,233.8295,243.0597,6.407911366666667,4.0035954,10.724621,209.0,0,1,0,0.03232863215573215,3,3,0.9676713678442679,"fault,loss,mismatch",12,"Detected: fault,loss,mismatch | Risk=12"
EKEDC_000003,Apapa,FDR_259,DMG_0412,A,modem_fault,1,2025-04-04,18144.27,18345.77,3.757329001824795,3834265.66,42113.50000000001,0.0,201.5,2,2,0,2,2,-0.05909233999999995,-9070.256335499089,2,0.18749999999999994,4.0,2.5,0.87315768,0.84553516,225.566075,224.4907,226.64145,9.5109685,8.792449,10.229488,209.0,0,1,0,0.010983458312188586,2,2,0.9890165416878114,"fault,loss,mismatch",12,"Detected: fault,loss,mismatch | Risk=12"
EKEDC_000003,Apapa,FDR_259,DMG_0412,A,modem_fault,1,2025-04-05,10344.09,11168.67,3.539870073205466,2334251.75,172337.21999999997,172337.21999999997,824.5799999999999,2,2,2,2,2,-0.013101754999999948,-5170.275064963397,2,0.2083333333333333,1.5,4.5,0.88481319,0.86495054,233.753385,226.3444,241.16237,8.570867,7.786802,9.354932,209.0,0,1,1,0.07382973979891964,2,2,0.9261702602010804,"fault,tamper,loss,mismatch",16,"Detected: fault,tamper,loss,mismatch | Risk=16"
EKEDC_000003,Apapa,FDR_259,DMG_0412,A,modem_fault,1,2025-04-06,38618.08,40464.41,7.448912458715599,8457061.870000001,385882.97,81002.12999999995,1846.3299999999995,3,4,2,4,4,0.03135488249999995,-9652.657771885322,4,0.18749999999999994,1.75,3.5,0.936607645,0.91382325,231.6482575,224.86716,239.86063,8.6426939,5.6437116,14.283295,209.0,0,1,1,0.045628491803043694,4,4,0.9543715081969563,"fault,tamper,loss,mismatch",22,"Detected: fault,tamper,loss,mismatch | Risk=22"
EKEDC_000003,Apapa,FDR_259,DMG_0412,A,modem_fault,1,2025-04-07,35735.07,38465.479999999996,2.7695116798202166,8039286.130000001,570655.6900000003,570655.6900000003,2730.4100000000017,1,2,2,2,2,-0.0324949049999999,-17866.15024416009,2,0.2083333333333333,2.5,4.5,0.8573232150000001,0.82597363,218.80973,214.09918,223.52028,7.5380626500000005,4.7460523,10.330073,209.0,0,1,1,0.07098338562264145,2,2,0.9290166143773587,"fault,tamper,loss,mismatch",14,"Detected: fault,tamper,loss,mismatch | Risk=14"
EKEDC_000003,Apapa,FDR_259,DMG_0412,A,modem_fault,1,2025-04-08,42442.85,46270.03,12.910907036402799,9670436.8,799880.6200000003,799880.6200000003,3827.1800000000017,5,5,5,5,5,-0.01974449799999996,-8485.98781859272,5,0.20833333333333331,2.6,4.5,0.8973035819999999,0.8524442,238.133466,227.04958,244.20596,12.103673,9.505633,14.863857,209.0,0,1,1,0.08271401596238433,5,5,0.9172859840376157,"fault,tamper,loss,mismatch",28,"Detected: fault,tamper,loss,mismatch | Risk=28"
EKEDC_000003,Apapa,FDR_259,DMG_0412,A,modem_fault,1,2025-04-09,37879.41,39751.55,6.124131744087962,8308073.71,391277.26,391277.26,1872.1400000000003,2,3,3,3,3,-0.0250119533333333,-12624.42862275197,3,0.2083333333333333,3.0,4.5,0.8775202566666667,0.82300997,222.42504,205.0432,231.66374,10.529263,6.394647,16.333967,209.0,0,1,1,0.04709602518643927,3,3,0.9529039748135607,"fault,tamper,loss,mismatch",18,"Detected: fault,tamper,loss,mismatch | Risk=18"
EKEDC_000003,Apapa,FDR_259,DMG_0412,A,modem_fault,1,2025-04-10,9420.65,10439.710000000001,3.1453525289104665,2181899.35,212983.54000000007,212983.54000000007,1019.0600000000004,1,2,2,2,2,0.027231634999999997,-4708.752323735544,2,0.2083333333333333,1.5,4.5,0.943375785,0.92577827,228.71553,221.06612,236.36494,7.2042422,5.6665454,8.741939,209.0,0,1,1,0.09761382260618354,2,2,0.9023861773938163,"fault,tamper,loss,mismatch",14,"Detected: fault,tamper,loss,mismatch | Risk=14"
EKEDC_000003,Apapa,FDR_259,DMG_0412,A,modem_fault,1,2025-04-11,46201.93,49498.93,10.048105533271809,10345275.84,689073.0,0.0,3297.0,3,5,0,5,5,0.018408974000000015,-9238.376378893347,5,0.20833333333333331,2.4,2.5,0.919971514,0.89636487,226.70621799999998,213.13622,236.75603,9.67563628,5.1106877,13.73863,209.0,0,1,0,0.0666075004045542,5,5,0.9333924995954458,"fault,loss,mismatch",20,"Detected: fault,loss,mismatch | Risk=20"
EKEDC_000003,Apapa,FDR_259,DMG_0412,A,modem_fault,1,2025-04-12,59363.98,56159.85,8.753880019123034,11737407.239999998,-669663.1699999996,-669663.1699999996,-3204.1299999999983,0,4,4,4,4,0.00813054999999995,-14838.80652999522,4,0.1770833333333333,3.0,4.5,0.8743051625,0.824195,231.5484075,219.36829,238.59377,10.83277,9.385309,11.964207,209.0,0,1,1,-0.05705374925324762,4,4,1.0570537492532477,"fault,tamper,mismatch",16,"Detected: fault,tamper,mismatch | Risk=16"
EKEDC_000003,Apapa,FDR_259,DMG_0412,A,modem_fault,1,2025-04-13,42848.62,47130.55,8.217532166218902,9850285.29,894923.3700000002,894923.3700000002,4281.93,4,4,4,4,4,-0.005881474999999975,-10710.100616958447,4,0.18749999999999997,1.75,4.5,0.88409325,0.8481459,240.64378,232.9548,246.98575,9.627293525,5.8901906,12.397061,209.0,0,1,1,0.0908525361999807,4,4,0.9091474638000193,"fault,tamper,loss,mismatch",24,"Detected: fault,tamper,loss,mismatch | Risk=24"
EKEDC_000003,Apapa,FDR_259,DMG_0412,A,modem_fault,1,2025-04-14,92451.34,97824.58,12.27416108229941,20445336.52,1123007.16,1123007.16,5373.24,3,6,6,6,6,-0.002960441666666649,-15406.51097315295,6,0.2083333333333333,3.5,4.5,0.8813176616666666,0.80266106,229.16842499999998,212.19772,241.87169,10.234149066666667,5.7466784,13.933223,209.0,0,1,1,0.05492729945786631,6,6,0.9450727005421337,"fault,tamper,loss,mismatch",26,"Detected: fault,tamper,loss,mismatch | Risk=26"
EKEDC_000003,Apapa,FDR_259,DMG_0412,A,modem_fault,1,2025-04-15,46908.1,46096.46,8.400567975966217,9634158.350000001,-169632.76000000013,-269279.7799999999,-811.6400000000003,3,5,4,5,5,-0.021495252,-9379.939886404807,5,0.19999999999999996,3.4,4.1,0.86271387,0.81186783,231.384128,223.13023,244.9996,8.4175571,6.2194805,10.231429,209.0,0,1,1,-0.01760742581968334,5,5,1.0176074258196832,"fault,tamper,loss,mismatch",24,"Detected: fault,tamper,loss,mismatch | Risk=24"
EKEDC_000003,Apapa,FDR_259,DMG_0412,A,modem_fault,1,2025-04-16,22081.050000000003,26134.48,2.208562445343978,5462106.4399999995,847166.8699999996,0.0,4053.429999999999,2,2,0,2,2,0.010643580000000048,-11039.420718777328,2,0.16666666666666663,2.0,2.5,0.93287426,0.88746446,248.653635,240.38802,256.91925,4.7562168499999995,3.9736211,5.5388126,209.0,0,1,0,0.15509893443450948,2,2,0.8449010655654906,"fault,loss,mismatch",12,"Detected: fault,loss,mismatch | Risk=12"
EKEDC_000003,Apapa,FDR_259,DMG_0412,A,modem_fault,1,2025-04-17,2082.82,2171.63,2.397434780692699,453871.3,18561.28999999999,0.0,88.80999999999995,1,1,0,1,1,-0.0405837599999999,-2080.422565219308,1,0.0833333333333333,1.0,2.5,0.89440244,0.89440244,227.08177,227.08177,227.08177,11.804064,11.804064,11.804064,209.0,0,1,0,0.040895548505039965,1,1,0.95910445149496,"fault,loss,mismatch",8,"Detected: fault,loss,mismatch | Risk=8"
EKEDC_000003,Apapa,FDR_259,DMG_0412,A,modem_fault,1,2025-04-18,12964.84,12090.89,1.5275204401830251,2526995.65,-182655.55000000016,0.0,-873.9500000000007,0,1,0,1,1,-0.02444633,-12963.312479559818,1,0.1666666666666666,3.0,2.5,0.8789461,0.8789461,222.04453,222.04453,222.04453,7.8268085,7.8268085,7.8268085,209.0,0,1,0,-0.07228169307635755,1,1,1.0722816930763575,"fault,mismatch",6,"Detected: fault,mismatch | Risk=6"
EKEDC_000003,Apapa,FDR_259,DMG_0412,A,modem_fault,1,2025-04-20,29884.88,28768.03,2.982205404832185,6012517.68,-233421.6500000005,-233421.6500000005,-1116.8500000000024,1,2,2,2,2,-0.06093269499999995,-14940.948897297583,2,0.18749999999999994,1.0,4.5,0.839952325,0.7960049,224.45739500000002,217.24472,231.67007,7.8974038,7.876938,7.9178696,209.0,0,1,1,-0.03882260968165017,2,2,1.0388226096816502,"fault,tamper,loss,mismatch",14,"Detected: fault,tamper,loss,mismatch | Risk=14"
EKEDC_000003,Apapa,FDR_259,DMG_0412,A,modem_fault,1,2025-04-21,15996.2,16041.36,1.7647775605554783,3352644.15,9438.43999999997,9438.43999999997,45.159999999999854,1,1,1,1,1,-0.04241967,-15994.435222439446,1,0.2083333333333333,3.0,4.5,0.85230577,0.85230577,208.53127,208.53127,208.53127,9.929408,9.929408,9.929408,209.0,0,1,1,0.0028152226494511596,1,1,0.9971847773505489,"fault,tamper,loss,mismatch",12,"Detected: fault,tamper,loss,mismatch | Risk=12"
EKEDC_000003,Apapa,FDR_259,DMG_0412,A,modem_fault,1,2025-04-22,9282.03,11528.0,3.121270848337077,2409351.51,469407.73,33400.289999999986,2245.97,2,2,1,2,2,0.03245153,-4639.454364575832,2,0.2083333333333333,1.0,3.5,0.93447648,0.9189969,222.074005,219.26486,224.88315,7.454905999999999,5.2698565,9.6399555,209.0,0,1,1,0.1948273768216516,2,2,0.8051726231783485,"fault,tamper,loss,mismatch",16,"Detected: fault,tamper,loss,mismatch | Risk=16"
EKEDC_000003,Apapa,FDR_259,DMG_0412,A,modem_fault,1,2025-04-23,417.13,520.17,2.337390173274257,108715.45,21535.359999999997,0.0,103.03999999999996,1,1,0,1,1,-0.08019557,-414.79260982672577,1,0.2083333333333333,1.0,2.5,0.8459932,0.8459932,232.77373,232.77373,232.77373,11.869444,11.869444,11.869444,209.0,0,1,0,0.198089086260261,1,1,0.801910913739739,"fault,loss,mismatch",8,"Detected: fault,loss,mismatch | Risk=8"
EKEDC_000003,Apapa,FDR_259,DMG_0412,A,modem_fault,1,2025-04-24,32405.870000000003,36988.85,2.951208743241339,7730669.35,957842.8199999991,128698.01999999976,4582.979999999996,2,2,1,2,2,0.0036500849999999505,-16201.459395628379,2,0.2083333333333333,1.5,3.5,0.9091855849999999,0.88547057,232.175445,229.74957,234.60132,6.968902,6.432831,7.504973,209.0,0,1,1,0.12390166225768025,2,2,0.8760983377423197,"fault,tamper,loss,mismatch",16,"Detected: fault,tamper,loss,mismatch | Risk=16"
EKEDC_000003,Apapa,FDR_259,DMG_0412,A,modem_fault,1,2025-04-25,23233.62,24267.960000000003,3.1328455127287453,5072002.83,216177.0600000004,216177.0600000004,1034.340000000002,2,2,2,2,2,-0.062018130000000005,-11615.243577243637,2,0.2083333333333333,3.0,4.5,0.79198182,0.77813244,220.6897,207.10106,234.27834,9.138681,5.357448,12.919914,209.0,0,1,1,0.042621629506559344,2,2,0.9573783704934405,"fault,tamper,loss,mismatch",16,"Detected: fault,tamper,loss,mismatch | Risk=16"
EKEDC_000003,Apapa,FDR_259,DMG_0412,A,modem_fault,1,2025-04-26,21347.08,22523.35,6.098082879642254,4707380.13,245840.4299999997,245840.4299999997,1176.2699999999986,3,3,3,2,3,0.05281256999999994,-7113.66063904012,3,0.1944444444444444,3.0,4.5,0.9360625033333333,0.91526854,236.04769333333334,227.87183,244.10391,9.267111133333334,6.7038174,13.394054,209.0,0,1,1,0.052224469272998855,3,2,0.9477755307270013,"fault,tamper,loss,mismatch",20,"Detected: fault,tamper,loss,mismatch | Risk=20"
EKEDC_000003,Apapa,FDR_259,DMG_0412,A,modem_fault,1,2025-04-27,16031.03,16941.66,4.604727353653034,3540808.0100000002,190321.66999999993,190321.66999999993,910.6299999999997,2,3,3,3,3,0.0023106100000000324,-5342.141757548783,3,0.12499999999999996,2.6666666666666665,4.5,0.9365407666666666,0.9011478,230.3254433333333,223.98444,235.6948,7.123722333333333,6.355253,7.5431657,209.0,0,1,1,0.05375093113661823,3,3,0.9462490688633818,"fault,tamper,loss,mismatch",18,"Detected: fault,tamper,loss,mismatch | Risk=18"
EKEDC_000003,Apapa,FDR_259,DMG_0412,A,modem_fault,1,2025-04-28,15625.71,17907.54,2.1997309899598134,3742676.09,476902.4700000004,476902.4700000004,2281.8300000000017,1,1,1,1,1,0.08203395,-15623.51026901004,1,0.2083333333333333,3.0,4.5,0.97274625,0.97274625,243.7989,243.7989,243.7989,9.27552,9.27552,9.27552,209.0,0,1,1,0.1274228621016623,1,1,0.8725771378983377,"fault,tamper,loss,mismatch",12,"Detected: fault,tamper,loss,mismatch | Risk=12"
EKEDC_000003,Apapa,FDR_259,DMG_0412,A,modem_fault,1,2025-04-29,52800.93,57016.770000000004,9.907635336825056,11916502.9,881110.56,0.0,4215.84,4,4,0,4,4,0.05641223749999995,-13197.755591165793,4,0.19791666666666663,2.25,2.5,0.93901185,0.8915749,238.43373,227.727,250.39134,11.2462795,4.782268,17.978579,209.0,0,1,0,0.07394035123350551,4,4,0.9260596487664944,"fault,loss,mismatch",20,"Detected: fault,loss,mismatch | Risk=20"
EKEDC_000003,Apapa,FDR_259,DMG_0412,A,modem_fault,1,2025-04-30,30839.629999999997,29841.839999999997,5.5052188543972935,6236943.21,-208538.11000000013,0.0,-997.7900000000011,2,3,0,3,3,-0.031098486666666602,-10278.041593715201,3,0.1805555555555555,2.3333333333333335,2.5,0.8406802233333334,0.82360697,236.39047000000002,225.70212,250.31949,9.2646325,8.4258375,9.902208,209.0,0,1,0,-0.03343594094734109,3,3,1.033435940947341,"fault,loss,mismatch",14,"Detected: fault,loss,mismatch | Risk=14"
EKEDC_000003,Apapa,FDR_259,DMG_0412,A,modem_fault,1,2025-05-01,15621.269999999999,16145.49,3.936684825183768,3374407.87,109561.98000000014,0.0,524.2200000000007,2,2,0,2,2,-0.08943932999999996,-7808.666657587408,2,0.2083333333333333,2.5,2.5,0.87232745,0.8551044,224.20036,217.21693,231.18379,10.110062249999999,6.6450605,13.575064,209.0,0,1,0,0.032468509781988696,2,2,0.9675314902180113,"fault,loss,mismatch",12,"Detected: fault,loss,mismatch | Risk=12"
EKEDC_000003,Apapa,FDR_259,DMG_0412,A,no_fault,1,2025-04-01,86628.02,94021.39,15.357899538126546,19650470.63,1545214.3299999996,0.0,7393.369999999998,5,1,0,6,7,0.00961794714285717,-12373.237442923126,7,0.1428571428571428,0.2857142857142857,1.2142857142857142,0.9043415157142858,0.8458553,230.56120428571427,218.03975,237.47139,10.527658414285714,5.9856644,13.7817745,209.0,0,1,0,0.07863497870005962,7,6,0.9213650212999405,"fault,loss,mismatch",28,"Detected: fault,loss,mismatch | Risk=28"
EKEDC_000003,Apapa,FDR_259,DMG_0412,A,no_fault,1,2025-04-02,162804.21,171754.62,32.30192564119761,35896716.48,1870635.6900000006,0.0,8950.410000000003,9,15,0,14,15,0.005728598666666653,-10851.460538290588,15,0.16666666666666663,2.8,2.5,0.901472626,0.78635204,233.73267933333332,211.67337,259.80444,10.193487586666667,3.7289321,14.582402,209.0,0,1,0,0.052111611320848336,15,14,0.9478883886791517,"fault,loss,mismatch",52,"Detected: fault,loss,mismatch | Risk=52"
EKEDC_000003,Apapa,FDR_259,DMG_0412,A,no_fault,1,2025-04-03,225797.26,242312.57,49.90643607776465,50643332.6,3451699.7899999996,0.0,16515.309999999998,14,18,0,20,21,0.0036851790476190383,-10749.873979234391,21,0.17857142857142852,2.7142857142857144,2.2857142857142856,0.8936938542857142,0.8207666,229.3323942857143,211.45305,246.29877,11.568347690476191,8.3853855,15.269018,209.0,0,1,0,0.0681570502099829,21,20,0.9318429497900171,"fault,loss,mismatch",74,"Detected: fault,loss,mismatch | Risk=74"
EKEDC_000003,Apapa,FDR_259,DMG_0412,A,no_fault,1,2025-04-04,253483.79,258717.35,47.871955041814,54071924.97,1093814.040000001,91985.08000000025,5233.560000000005,14,21,14,22,22,0.0028996168181818142,-11519.814456589009,22,0.2026515151515151,2.9545454545454546,3.7045454545454546,0.9148714222727272,0.83727545,226.68680454545455,203.50322,253.00578,10.472592254545454,5.358676,16.910118,209.0,0,1,1,0.02022887139188773,22,22,0.9797711286081123,"fault,tamper,loss,mismatch",80,"Detected: fault,tamper,loss,mismatch | Risk=80"
EKEDC_000003,Apapa,FDR_259,DMG_0412,A,no_fault,1,2025-04-05,253419.2,271881.01,48.39715597793625,56823131.82,3858518.289999999,3858518.289999999,18461.809999999994,15,18,22,22,22,-0.010974218636363636,-11516.854674728274,22,0.2007575757575757,2.5,4.2272727272727275,0.875525685909091,0.7687507,231.82013636363635,216.80684,245.77284,10.888626,6.087019,14.789659,209.0,0,1,1,0.06790400697716988,22,22,0.9320959930228301,"fault,tamper,loss,mismatch",82,"Detected: fault,tamper,loss,mismatch | Risk=82"
EKEDC_000003,Apapa,FDR_259,DMG_0412,A,no_fault,1,2025-04-06,234889.44,249993.74000000002,44.90128491264966,52248689.59,3156798.700000001,2081982.760000001,15104.300000000005,16,17,13,19,20,-0.0140595735,-11742.226935754366,20,0.18124999999999997,2.6,3.575,0.8995516,0.8253767,227.24352600000003,210.81636,244.58551,10.97721112,5.326078,16.348682,209.0,0,1,1,0.060418712884570645,20,19,0.9395812871154293,"fault,tamper,loss,mismatch",80,"Detected: fault,tamper,loss,mismatch | Risk=80"
EKEDC_000003,Apapa,FDR_259,DMG_0412,A,no_fault,1,2025-04-07,258762.36000000002,267805.0,46.82281293726427,55971241.78,1889911.7599999998,1889911.7599999998,9042.64,15,15,22,22,22,0.011280088636363638,-11759.797144866488,22,0.18560606060606055,2.1363636363636362,4.0227272727272725,0.8884279322727273,0.8177782,229.58402954545454,212.81361,241.488,10.427431381818183,5.9258404,17.70202,209.0,0,1,1,0.033765762401747536,22,22,0.9662342375982526,"fault,tamper,loss,mismatch",82,"Detected: fault,tamper,loss,mismatch | Risk=82"
EKEDC_000003,Apapa,FDR_259,DMG_0412,A,no_fault,1,2025-04-08,247691.06,264370.33,39.25168549535419,55253399.68,3485967.430000001,3485967.430000001,16679.270000000004,14,19,19,19,19,-0.001388507894736848,-13034.305700763402,19,0.1864035087719298,3.1578947368421053,4.5,0.8941145268421052,0.74096435,229.56960368421053,214.52992,247.54869,10.117161415789473,3.6677446,19.165209,209.0,0,1,1,0.06309055180284415,19,19,0.9369094481971558,"fault,tamper,loss,mismatch",74,"Detected: fault,tamper,loss,mismatch | Risk=74"
EKEDC_000003,Apapa,FDR_259,DMG_0412,A,no_fault,1,2025-04-09,237973.34,247386.43,45.55389975925769,51703763.6,1967335.8099999998,2420186.56,9413.09,11,21,16,21,21,0.0012566209523809473,-11329.89457620194,21,0.20039682539682535,3.0952380952380953,4.023809523809524,0.8922200904761904,0.78550875,230.31442666666666,207.24771,246.89029,10.505059861904762,3.8990338,14.8834915,209.0,0,1,1,0.038050146889625276,21,21,0.9619498531103747,"fault,tamper,loss,mismatch",72,"Detected: fault,tamper,loss,mismatch | Risk=72"
EKEDC_000003,Apapa,FDR_259,DMG_0412,A,no_fault,1,2025-04-10,292191.65,310452.63,47.57776461199724,64884604.01,3816544.82,3808310.2199999997,18260.98,17,11,21,22,22,0.003376701363636358,-13279.276010699454,22,0.2007575757575757,1.5,3.659090909090909,0.8857053972727272,0.79984486,229.82425,212.48035,253.20941,10.651023336363636,1.6447587,15.955106,209.0,0,1,1,0.058820503469402076,22,22,0.941179496530598,"fault,tamper,loss,mismatch",86,"Detected: fault,tamper,loss,mismatch | Risk=86"
EKEDC_000003,Apapa,FDR_259,DMG_0412,A,no_fault,1,2025-04-11,214693.51,231472.02,38.541292840236316,48377653.7,3506708.59,869348.0399999996,16778.51,14,19,4,19,19,0.0010702894736842065,-11297.629931955778,19,0.1864035087719298,3.1052631578947367,2.9210526315789473,0.9015708442105264,0.7915338,227.38232052631577,205.53317,242.07045,9.94545562631579,3.7018654,14.947104,209.0,0,1,1,0.0724861259689184,19,19,0.9275138740310817,"fault,tamper,loss,mismatch",74,"Detected: fault,tamper,loss,mismatch | Risk=74"
EKEDC_000003,Apapa,FDR_259,DMG_0412,A,no_fault,1,2025-04-12,207701.96000000002,221208.57,43.29954796897345,46232587.22,2822881.49,2396258.1500000004,13506.610000000002,14,20,13,19,20,0.005521202999999986,-10382.933022601552,20,0.18541666666666662,3.0,3.8,0.8962396455,0.7895572,232.2881325,222.15561,246.44466,10.40540606,4.9276557,15.928645,209.0,0,1,1,0.061058258276340746,20,19,0.9389417417236593,"fault,tamper,loss,mismatch",76,"Detected: fault,tamper,loss,mismatch | Risk=76"
EKEDC_000003,Apapa,FDR_259,DMG_0412,A,no_fault,1,2025-04-13,235119.01,245078.6,36.44724700675302,51221431.7,2081554.3100000003,2081554.3100000003,9959.59,16,20,20,20,20,0.014385615999999985,-11754.128137649663,20,0.19166666666666662,3.3,4.5,0.901873599,0.8363208,228.1997945,211.16199,240.29137,8.864385395000001,2.8133352,14.072457,209.0,0,1,1,0.040638350308839694,20,20,0.9593616496911603,"fault,tamper,loss,mismatch",80,"Detected: fault,tamper,loss,mismatch | Risk=80"
EKEDC_000003,Apapa,FDR_259,DMG_0412,A,no_fault,1,2025-04-14,239973.91999999998,254049.14,34.81128966058114,53096268.21,2941720.9800000004,2941720.9800000004,14075.220000000001,13,17,18,18,18,-0.022773254444444432,-13329.950483907747,18,0.19907407407407404,2.7222222222222223,4.416666666666667,0.8906273583333333,0.8134564,233.76820166666664,220.22206,247.28436,9.333387566666666,4.606105,16.662678,209.0,0,1,1,0.05540353334791844,18,18,0.9445964666520814,"fault,tamper,loss,mismatch",70,"Detected: fault,tamper,loss,mismatch | Risk=70"
EKEDC_000003,Apapa,FDR_259,DMG_0412,A,no_fault,1,2025-04-15,195469.12,214402.94,36.164901118134324,44810216.9,3957168.3800000004,2376495.1100000003,18933.820000000003,17,19,15,19,19,0.0019860121052631637,-10285.94500520431,19,0.20175438596491224,2.789473684210526,4.078947368421052,0.8999087368421052,0.8296252,230.62310684210527,211.12209,261.56808,9.197417131578947,2.3001416,13.444655,209.0,0,1,1,0.08830951665121757,19,19,0.9116904833487824,"fault,tamper,loss,mismatch",80,"Detected: fault,tamper,loss,mismatch | Risk=80"
EKEDC_000003,Apapa,FDR_259,DMG_0412,A,no_fault,1,2025-04-16,251262.9,267667.79,41.158502798276494,55942563.589999996,3428622.0099999993,768513.9000000006,16404.889999999996,17,16,4,20,22,-0.004219121818181812,-11419.170068054624,22,0.18181818181818177,2.272727272727273,2.4545454545454546,0.8998659472727273,0.81742275,230.83581818181818,216.25172,246.76534,9.05202935,4.4854026,14.547219,209.0,0,1,1,0.06128824839178445,22,20,0.9387117516082156,"fault,tamper,loss,mismatch",86,"Detected: fault,tamper,loss,mismatch | Risk=86"
EKEDC_000003,Apapa,FDR_259,DMG_0412,A,no_fault,1,2025-04-17,212367.61,230904.33,43.72700639740467,48259004.05,3874174.4799999995,0.0,18536.719999999998,17,15,0,22,23,-0.00032604739130435143,-9231.473173634895,23,0.18297101449275358,2.217391304347826,1.9782608695652173,0.9142163204347825,0.8450791,227.28486130434783,206.76727,260.67636,9.223377185652174,0.33340117,13.180256,209.0,0,1,0,0.08027878905519008,23,22,0.9197212109448099,"fault,loss,mismatch",84,"Detected: fault,loss,mismatch | Risk=84"
EKEDC_000003,Apapa,FDR_259,DMG_0412,A,no_fault,1,2025-04-18,299490.42,308078.94,47.994594496393255,64388496.72,1795000.680000002,0.0,8588.520000000011,13,23,0,22,23,-0.0004966317391304438,-13019.23588719581,23,0.18297101449275358,2.9130434782608696,2.5,0.9088610408695652,0.82665384,232.29426782608695,213.06601,248.40175,9.838810843478262,2.1612086,17.19655,209.0,0,1,0,0.027877660186704133,23,22,0.9721223398132959,"fault,loss,mismatch",76,"Detected: fault,loss,mismatch | Risk=76"
