meter_id,phase_type,timestamp,v1,v2,v3,i1,i2,i3,v_agg,i_agg,power_factor,energy_consumed_kwh,expected_energy_kwh,signal_strength_dbm,data_transmitted,tamper_flag,tamper_duration_hours,fault_flag,fault_type,fault_duration_hours,meter_status,reading_gap_minutes,location_id,feeder_id,transformer_id,band,tariff_per_kwh,total_vended_amount,expected_energy_from_vend
EKEDC_000008,three,2025-04-05 22:53:48.129455,210.20423889160156,227.13902282714844,220.80886840820312,12.411794662475586,20.091201782226562,10.937681198120117,219.38403,14.480227,0.8926252,3191.84,3419.44,-78.56054,1,0,0,1,modem_disconnect,17,faulty,15,Apapa,FDR_150,DMG_6355,A,209,714662.17,3419.44
EKEDC_000008,three,2025-04-05 23:53:48.129455,221.06028747558594,233.1299285888672,247.4058380126953,12.276998519897461,21.33661460876465,12.200979232788086,233.86536,15.27153,0.81579846,4370.26,3975.75,-60.58487,1,0,0,1,modem_disconnect,17,faulty,60,Apapa,FDR_150,DMG_6355,A,209,830930.94,3975.75
EKEDC_000008,three,2025-04-06 00:53:48.129455,237.49261474609375,219.95745849609375,236.0053253173828,23.035070419311523,6.787656307220459,14.620061874389648,231.1518,14.814262,0.9481972,16174.04,16794.56,-60.184326,1,0,0,1,modem_disconnect,17,faulty,60,Apapa,FDR_150,DMG_6355,A,209,3510062.14,16794.56
EKEDC_000008,three,2025-04-06 01:53:48.129455,222.4142608642578,212.340576171875,232.279296875,22.758007049560547,21.821044921875,13.066109657287598,222.34471,19.215054,0.9442757,22921.63,21604.16,-50.556847,1,0,0,1,modem_disconnect,17,faulty,30,Apapa,FDR_150,DMG_6355,A,209,4515268.43,21604.16
EKEDC_000008,three,2025-04-06 02:53:48.129455,253.28610229492188,234.17190551757812,234.37904357910156,9.758764266967773,15.058534622192383,16.657108306884766,240.61235,13.824802,0.8662026,19911.5,19018.5,-89.47066,1,0,0,1,modem_disconnect,17,faulty,30,Apapa,FDR_150,DMG_6355,A,209,3974865.66,19018.5
EKEDC_000008,three,2025-04-06 03:53:48.129455,217.02764892578125,233.6641845703125,239.2047882080078,10.81730842590332,16.804637908935547,3.026832103729248,229.96553,10.21626,0.9303659,18272.3,20971.83,-33.569298,1,0,0,1,modem_disconnect,17,faulty,30,Apapa,FDR_150,DMG_6355,A,209,4383111.7,20971.83
EKEDC_000008,three,2025-04-06 04:53:48.129455,216.80142211914062,234.38072204589844,236.41856384277344,11.695734977722168,8.720215797424316,19.6761417388916,229.20024,13.364032,0.9140549,7476.52,6886.42,-44.558525,1,0,0,1,modem_disconnect,17,faulty,60,Apapa,FDR_150,DMG_6355,A,209,1439262.64,6886.42
EKEDC_000008,three,2025-04-06 05:53:48.129455,231.95806884765625,214.5422821044922,228.08140563964844,15.533187866210938,4.827788829803467,21.685806274414062,224.8606,14.0155945,0.9322371,8115.57,9355.86,-53.512882,1,0,0,1,modem_disconnect,17,faulty,30,Apapa,FDR_150,DMG_6355,A,209,1955375.59,9355.86
EKEDC_000008,three,2025-04-06 06:53:48.129455,246.99986267089844,230.49234008789062,230.5980682373047,15.733638763427734,10.672754287719727,6.354158401489258,236.03009,10.920184,0.8395487,11965.63,14837.43,-43.359184,1,0,0,1,modem_disconnect,17,faulty,15,Apapa,FDR_150,DMG_6355,A,209,3101022.02,14837.43
EKEDC_000008,three,2025-04-06 07:53:48.129455,225.13186645507812,223.69308471679688,230.5213165283203,21.01081085205078,16.309181213378906,17.818233489990234,226.44875,18.379408,0.9095864,15757.37,16543.3,-38.397423,1,0,0,1,modem_disconnect,17,faulty,30,Apapa,FDR_150,DMG_6355,A,209,3457549.33,16543.3
EKEDC_000008,three,2025-04-06 08:53:48.129455,227.1186981201172,217.76976013183594,227.20433044433594,22.698562622070312,11.294854164123535,10.365283966064453,224.03093,14.786233,0.8873423,21672.58,20279.54,-77.58098,1,0,0,1,modem_disconnect,17,faulty,30,Apapa,FDR_150,DMG_6355,A,209,4238424.26,20279.54
EKEDC_000008,three,2025-04-06 09:53:48.129455,216.91844177246094,230.684326171875,225.0074005126953,10.002826690673828,10.926105499267578,15.852032661437988,224.20338,12.260322,0.87119496,3550.3,3733.51,-97.73319,1,0,0,1,modem_disconnect,17,faulty,60,Apapa,FDR_150,DMG_6355,A,209,780303.02,3733.51
EKEDC_000008,three,2025-04-06 10:53:48.129455,243.71133422851562,226.07334899902344,243.72935485839844,12.51150894165039,25.5245304107666,9.228124618530273,237.83801,15.754723,0.8490714,20761.04,19808.81,-37.900898,1,0,0,1,modem_disconnect,17,faulty,60,Apapa,FDR_150,DMG_6355,A,209,4140041.89,19808.81
EKEDC_000008,three,2025-04-06 11:53:48.129455,237.11370849609375,224.29881286621094,233.52392578125,12.315160751342773,10.083885192871094,16.275819778442383,231.6455,12.891622,0.95731354,20946.16,23685.51,-92.02832,1,0,0,1,modem_disconnect,17,faulty,60,Apapa,FDR_150,DMG_6355,A,209,4950272.55,23685.51
EKEDC_000008,three,2025-04-06 12:53:48.129455,244.71682739257812,214.56500244140625,242.66781616210938,16.297975540161133,16.9818058013916,18.9367733001709,233.98322,17.405518,0.99207324,1564.93,1764.97,-66.40958,1,0,0,1,modem_disconnect,17,faulty,60,Apapa,FDR_150,DMG_6355,A,209,368879.02,1764.97
EKEDC_000008,three,2025-04-06 13:53:48.129455,239.9346923828125,211.90467834472656,223.7268524169922,15.404106140136719,8.818882942199707,14.431800842285156,225.18874,12.88493,0.86874914,17297.91,17235.62,-76.61284,1,0,0,1,modem_disconnect,17,faulty,60,Apapa,FDR_150,DMG_6355,A,209,3602245.41,17235.62
EKEDC_000008,three,2025-04-06 14:53:48.129455,236.69766235351562,230.59063720703125,223.14381408691406,12.595144271850586,12.162323951721191,24.32504653930664,230.14404,16.360838,0.8139992,4924.72,4661.48,-71.20554,1,1,22,1,modem_disconnect,17,faulty,60,Apapa,FDR_150,DMG_6355,A,209,974249.37,4661.48
EKEDC_000008,three,2025-04-06 15:53:48.129455,220.06590270996094,245.44839477539062,232.60140991210938,17.50749969482422,14.365873336791992,13.279422760009766,232.70525,15.050931,0.8945046,8598.15,7901.4,-83.960846,1,1,22,1,modem_disconnect,17,faulty,30,Apapa,FDR_150,DMG_6355,A,209,1651392.67,7901.4
EKEDC_000008,three,2025-04-06 16:53:48.129455,224.69784545898438,245.4115753173828,199.7675323486328,4.959798336029053,17.141761779785156,22.184213638305664,223.29231,14.761925,0.92144006,14537.16,13655.9,-84.092804,1,1,22,1,modem_disconnect,17,faulty,15,Apapa,FDR_150,DMG_6355,A,209,2854082.16,13655.9
EKEDC_000008,three,2025-04-06 17:53:48.129455,228.13287353515625,238.2594451904297,224.73146057128906,9.646620750427246,6.80527400970459,16.95004653930664,230.37459,11.13398,0.9851595,10881.97,11004.96,-43.778645,0,1,22,1,modem_disconnect,17,faulty,15,Apapa,FDR_150,DMG_6355,A,209,2300036.5,11004.96
EKEDC_000008,three,2025-04-06 18:53:48.129455,218.2930145263672,243.33828735351562,228.4585723876953,15.393289566040039,14.776933670043945,17.010698318481445,230.02995,15.7269745,0.870588,477.83,489.2,-72.63784,1,1,22,1,modem_disconnect,17,faulty,15,Apapa,FDR_150,DMG_6355,A,209,102242.06,489.2
EKEDC_000008,three,2025-04-06 19:53:48.129455,212.7910614013672,227.14805603027344,225.45919799804688,11.358784675598145,16.638504028320312,21.2974853515625,221.79944,16.431591,0.8854216,21598.97,19967.25,-68.99055,1,1,22,1,modem_disconnect,17,faulty,30,Apapa,FDR_150,DMG_6355,A,209,4173154.93,19967.25
EKEDC_000008,three,2025-04-06 20:53:48.129455,224.58004760742188,241.6796112060547,237.5306854248047,18.949445724487305,18.809534072875977,10.806374549865723,234.59679,16.188452,0.86141646,7923.76,8789.18,-89.48844,1,1,22,1,modem_disconnect,17,faulty,60,Apapa,FDR_150,DMG_6355,A,209,1836939.59,8789.18
EKEDC_000008,three,2025-04-06 21:53:48.129455,221.813720703125,228.40928649902344,238.24893188476562,19.50960350036621,6.660650253295898,17.339078903198242,229.49065,14.50311,0.95444703,10426.99,10658.33,-98.18198,1,1,22,1,modem_disconnect,18,faulty,15,Apapa,FDR_150,DMG_6355,A,209,2227591.59,10658.33
EKEDC_000008,three,2025-04-06 22:53:48.129455,230.4612274169922,230.31137084960938,223.84982299804688,15.811161041259766,11.435654640197754,18.76274299621582,228.20747,15.33652,1.0,815.08,1004.29,-36.271305,1,1,22,1,modem_disconnect,18,faulty,60,Apapa,FDR_150,DMG_6355,A,209,209896.53,1004.29
EKEDC_000008,three,2025-04-06 23:53:48.129455,221.6357421875,226.7855682373047,234.09632873535156,16.008922576904297,18.558013916015625,12.900379180908203,227.50587,15.822438,0.93992376,8273.08,7667.48,-52.108234,1,1,22,1,modem_disconnect,18,faulty,30,Apapa,FDR_150,DMG_6355,A,209,1602503.23,7667.48
EKEDC_000008,three,2025-04-07 00:53:48.129455,251.81336975097656,220.76406860351562,227.19895935058594,16.793415069580078,5.459322929382324,26.1470947265625,233.2588,16.133278,1.0,1724.58,1599.97,-55.92747,1,1,22,1,modem_disconnect,18,faulty,30,Apapa,FDR_150,DMG_6355,A,209,334393.3,1599.97
EKEDC_000008,three,2025-04-07 01:53:48.129455,221.44541931152344,208.8648681640625,239.38233947753906,16.813955307006836,17.145017623901367,15.425333023071289,223.23088,16.461435,0.91726947,3821.07,3868.32,-39.090202,1,1,22,1,modem_disconnect,18,faulty,15,Apapa,FDR_150,DMG_6355,A,209,808479.42,3868.32
EKEDC_000008,three,2025-04-07 02:53:48.129455,237.65774536132812,223.9440155029297,247.729248046875,14.68908977508545,17.186220169067383,13.422979354858398,236.44366,15.099429,0.9270181,15031.06,15734.37,-64.40341,1,1,22,1,modem_disconnect,18,faulty,15,Apapa,FDR_150,DMG_6355,A,209,3288483.98,15734.37
EKEDC_000008,three,2025-04-07 03:53:48.129455,228.61251831054688,230.02157592773438,226.4446563720703,15.910478591918945,13.818297386169434,17.05720329284668,228.35957,15.595326,0.84190834,5870.33,6790.54,-41.404446,1,1,22,1,modem_disconnect,18,faulty,30,Apapa,FDR_150,DMG_6355,A,209,1419223.15,6790.54
EKEDC_000008,three,2025-04-07 04:53:48.129455,240.7313995361328,216.81610107421875,215.48094177246094,20.846643447875977,15.224590301513672,18.704973220825195,224.34282,18.258736,0.92520964,17121.16,16995.07,-70.67597,1,1,22,1,modem_disconnect,18,faulty,15,Apapa,FDR_150,DMG_6355,A,209,3551970.29,16995.07
EKEDC_000008,three,2025-04-07 05:53:48.129455,231.69528198242188,230.07037353515625,253.9186553955078,12.117371559143066,18.847476959228516,2.8683419227600098,238.56145,11.27773,0.94787025,5678.23,6396.03,-77.23718,1,1,22,1,modem_disconnect,18,faulty,15,Apapa,FDR_150,DMG_6355,A,209,1336769.93,6396.03
EKEDC_000008,three,2025-04-07 06:53:48.129455,225.82388305664062,244.68125915527344,215.5318145751953,16.355026245117188,15.192596435546875,12.252013206481934,228.67897,14.599879,0.87086195,14627.75,17890.88,-65.30723,1,1,34,1,modem_disconnect,18,faulty,15,Apapa,FDR_150,DMG_6355,A,209,3739194.85,17890.88
EKEDC_000008,three,2025-04-07 07:53:48.129455,224.52691650390625,236.43414306640625,235.9901885986328,11.277332305908203,32.013587951660156,20.273916244506836,232.31708,21.188278,0.9212434,6227.91,7069.1,-49.018208,1,1,34,1,modem_disconnect,18,faulty,60,Apapa,FDR_150,DMG_6355,A,209,1477441.18,7069.1
EKEDC_000008,three,2025-04-07 08:53:48.129455,231.03521728515625,231.5530548095703,225.2689666748047,9.651519775390625,12.437232971191406,13.667542457580566,229.28575,11.918765,0.9050781,2151.8,2198.26,-31.409977,1,1,34,1,modem_disconnect,18,faulty,15,Apapa,FDR_150,DMG_6355,A,209,459437.29,2198.26
EKEDC_000008,three,2025-04-07 09:53:48.129455,246.6553192138672,218.1057891845703,222.46717834472656,14.04012393951416,21.484203338623047,12.123516082763672,229.0761,15.882614,0.83056605,5886.63,7107.32,-73.87918,1,1,34,1,modem_disconnect,18,faulty,15,Apapa,FDR_150,DMG_6355,A,209,1485429.92,7107.32
EKEDC_000008,three,2025-04-07 10:53:48.129455,230.46621704101562,214.63656616210938,242.61907958984375,14.590107917785645,28.31341552734375,18.36365509033203,229.24062,20.422392,0.95109123,4674.49,5470.71,-76.92429,1,1,34,1,modem_disconnect,18,faulty,30,Apapa,FDR_150,DMG_6355,A,209,1143377.55,5470.71
EKEDC_000008,three,2025-04-07 11:53:48.129455,240.78807067871094,229.06959533691406,246.87939453125,17.8122501373291,23.320749282836914,18.986351013183594,238.91235,20.039783,0.9891663,11948.26,12800.52,-72.78777,1,1,34,1,modem_disconnect,18,faulty,60,Apapa,FDR_150,DMG_6355,A,209,2675308.13,12800.52
EKEDC_000008,three,2025-04-07 12:53:48.129455,237.28164672851562,235.2367706298828,241.37149047851562,11.064886093139648,19.516172409057617,9.941161155700684,237.9633,13.507407,0.8960933,5125.38,5855.05,-72.51719,1,1,34,1,modem_disconnect,18,faulty,15,Apapa,FDR_150,DMG_6355,A,209,1223705.55,5855.05
EKEDC_000008,three,2025-04-07 13:53:48.129455,236.50875854492188,248.21229553222656,231.37435913085938,13.438704490661621,13.318781852722168,15.475223541259766,238.69849,14.077571,0.8405398,13889.75,16745.58,-62.298367,1,1,34,1,modem_disconnect,18,faulty,15,Apapa,FDR_150,DMG_6355,A,209,3499827.12,16745.58
EKEDC_000008,three,2025-04-07 14:53:48.129455,225.1569366455078,227.42295837402344,240.55885314941406,9.840655326843262,14.710309982299805,11.643826484680176,231.04625,12.06493,0.88395745,21136.05,23674.84,-82.75108,1,1,34,1,modem_disconnect,18,faulty,60,Apapa,FDR_150,DMG_6355,A,209,4948040.64,23674.84
EKEDC_000008,three,2025-04-07 15:53:48.129455,224.10427856445312,223.97596740722656,236.0135040283203,15.6172513961792,14.305159568786621,20.570261001586914,228.03125,16.83089,0.94735867,1786.12,2143.25,-34.568764,1,1,34,1,modem_disconnect,18,faulty,15,Apapa,FDR_150,DMG_6355,A,209,447938.59,2143.25
EKEDC_000008,three,2025-04-07 16:53:48.129455,231.19357299804688,223.68270874023438,229.0833282470703,14.957639694213867,17.431108474731445,19.153446197509766,227.98653,17.18073,0.8817132,2884.6,3190.47,-49.97565,1,1,34,0,,0,tampered,30,Apapa,FDR_150,DMG_6355,A,209,666808.77,3190.47
EKEDC_000008,three,2025-04-07 17:53:48.129455,227.0062713623047,211.44473266601562,236.22512817382812,14.166912078857422,15.237138748168945,17.474641799926758,224.89204,15.626231,0.8075408,4300.06,4907.97,-68.47978,1,1,34,0,,0,tampered,60,Apapa,FDR_150,DMG_6355,A,209,1025765.73,4907.97
EKEDC_000008,three,2025-04-07 18:53:48.129455,226.7530517578125,250.34437561035156,213.9304656982422,20.118873596191406,17.35449981689453,28.194538116455078,230.34264,21.889303,0.8924269,7131.43,6545.77,-99.0219,1,1,34,1,modem_disconnect,9,faulty,30,Apapa,FDR_150,DMG_6355,A,209,1368065.5,6545.77
EKEDC_000008,three,2025-04-07 19:53:48.129455,220.25991821289062,230.60743713378906,226.55528259277344,16.47745704650879,5.69229793548584,8.91176986694336,225.80756,10.360508,0.8556388,10490.58,9550.9,-59.741425,1,1,34,1,modem_disconnect,9,faulty,30,Apapa,FDR_150,DMG_6355,A,209,1996138.14,9550.9
EKEDC_000008,three,2025-04-07 20:53:48.129455,224.88015747070312,239.92079162597656,224.82656860351562,12.602885246276855,7.791604995727539,6.891129970550537,229.87585,9.095206,0.8460319,2673.08,3023.22,-75.941055,1,1,34,1,modem_disconnect,9,faulty,60,Apapa,FDR_150,DMG_6355,A,209,631853.42,3023.22
EKEDC_000008,three,2025-04-07 21:53:48.129455,223.59469604492188,220.61912536621094,225.61575317382812,20.086027145385742,12.922350883483887,12.238829612731934,223.27654,15.082402,0.8447522,18481.16,18036.36,-73.56419,1,1,34,1,modem_disconnect,9,faulty,30,Apapa,FDR_150,DMG_6355,A,209,3769598.76,18036.36
EKEDC_000008,three,2025-04-07 22:53:48.129455,234.47593688964844,215.05029296875,235.40374755859375,18.2708797454834,-0.03717014193534851,13.154982566833496,228.31,10.462897,0.9104797,10176.94,9671.43,-36.797203,0,1,34,1,modem_disconnect,9,faulty,30,Apapa,FDR_150,DMG_6355,A,209,2021329.27,9671.43
EKEDC_000008,three,2025-04-07 23:53:48.129455,243.7743682861328,230.6130828857422,221.8030242919922,18.593358993530273,16.8328914642334,14.667859077453613,232.06349,16.698036,0.8855904,22373.4,22667.1,-41.59078,1,1,34,1,modem_disconnect,9,faulty,30,Apapa,FDR_150,DMG_6355,A,209,4737423.49,22667.1
EKEDC_000008,three,2025-04-08 00:53:48.129455,231.39637756347656,238.66127014160156,233.83956909179688,16.31454849243164,16.184412002563477,8.677563667297363,234.6324,13.725509,0.9441067,10930.14,12591.23,-54.29075,1,1,34,1,modem_disconnect,9,faulty,30,Apapa,FDR_150,DMG_6355,A,209,2631567.83,12591.23
EKEDC_000008,three,2025-04-08 01:53:48.129455,233.16827392578125,244.51206970214844,225.38938903808594,18.327434539794922,13.226635932922363,16.290939331054688,234.35658,15.948337,0.8886285,11517.26,12342.83,-50.1325,1,1,29,1,modem_disconnect,9,faulty,15,Apapa,FDR_150,DMG_6355,A,209,2579651.83,12342.83
EKEDC_000008,three,2025-04-08 02:53:48.129455,228.6038055419922,220.34414672851562,233.49069213867188,19.027868270874023,16.32915687561035,22.870643615722656,227.47954,19.409224,0.87311536,9835.46,10712.65,-90.86782,1,1,29,1,modem_disconnect,11,faulty,15,Apapa,FDR_150,DMG_6355,A,209,2238944.26,10712.65
EKEDC_000008,three,2025-04-08 03:53:48.129455,224.37669372558594,242.28414916992188,247.4058380126953,23.78601837158203,14.252796173095703,15.179793357849121,238.02222,17.739536,0.85971045,23341.11,21339.16,-57.410427,1,1,29,1,modem_disconnect,11,faulty,30,Apapa,FDR_150,DMG_6355,A,209,4459885.04,21339.16
EKEDC_000008,three,2025-04-08 04:53:48.129455,209.97750854492188,243.8621826171875,230.3778533935547,21.881227493286133,6.850512981414795,19.845531463623047,228.07251,16.192423,0.9787197,4357.72,4646.03,-96.28362,1,1,29,1,modem_disconnect,21,faulty,30,Apapa,FDR_150,DMG_6355,A,209,971019.48,4646.03
EKEDC_000008,three,2025-04-08 05:53:48.129455,227.8310546875,226.10629272460938,222.364990234375,13.879680633544922,11.868762016296387,10.0286226272583,225.43413,11.925689,0.8620838,18761.24,18160.82,-96.671875,1,1,29,1,modem_disconnect,21,faulty,60,Apapa,FDR_150,DMG_6355,A,209,3795610.85,18160.82
EKEDC_000008,three,2025-04-08 06:53:48.129455,239.54469299316406,236.61509704589844,218.62277221679688,10.474252700805664,14.982590675354004,16.804162979125977,231.5942,14.087003,0.87978345,3696.08,4290.1,-63.170547,1,1,29,1,modem_disconnect,21,faulty,30,Apapa,FDR_150,DMG_6355,A,209,896629.96,4290.1
EKEDC_000008,three,2025-04-08 07:53:48.129455,215.26712036132812,241.48971557617188,252.53857421875,12.241361618041992,11.152464866638184,9.47191047668457,236.43181,10.955246,0.9454392,17856.64,16925.49,-93.67622,1,1,29,1,modem_disconnect,16,faulty,30,Apapa,FDR_150,DMG_6355,A,209,3537426.78,16925.49
EKEDC_000008,three,2025-04-08 08:53:48.129455,233.9314727783203,241.4818878173828,204.78713989257812,14.504776954650879,10.971988677978516,16.458248138427734,226.7335,13.978337,0.87730134,7418.1,7003.97,-77.19095,1,1,29,1,modem_disconnect,16,faulty,15,Apapa,FDR_150,DMG_6355,A,209,1463829.88,7003.97
EKEDC_000008,three,2025-04-08 09:53:48.129455,237.5693359375,240.6576385498047,233.5129852294922,16.91783332824707,11.431366920471191,19.768518447875977,237.24666,16.03924,0.80765647,17174.74,18226.17,-35.366776,1,1,29,1,modem_disconnect,16,faulty,60,Apapa,FDR_150,DMG_6355,A,209,3809270.45,18226.17
EKEDC_000008,three,2025-04-08 10:53:48.129455,240.96115112304688,222.4613037109375,239.11502075195312,10.785510063171387,11.050019264221191,8.21408748626709,234.17915,10.01654,0.89627296,11786.34,12762.68,-70.27362,1,1,29,1,modem_disconnect,16,faulty,30,Apapa,FDR_150,DMG_6355,A,209,2667400.44,12762.68
EKEDC_000008,three,2025-04-08 11:53:48.129455,244.38088989257812,216.33921813964844,238.38099670410156,10.563589096069336,11.697089195251465,13.058871269226074,233.03369,11.773183,0.9674807,9439.11,11267.05,-93.53633,1,1,29,1,modem_disconnect,19,faulty,30,Apapa,FDR_150,DMG_6355,A,209,2354812.43,11267.05
EKEDC_000008,three,2025-04-08 12:53:48.129455,217.92669677734375,236.4171905517578,223.26431274414062,24.018096923828125,15.99932861328125,9.387089729309082,225.86938,16.468172,0.9182774,24318.27,23852.69,-47.95582,1,1,29,1,modem_disconnect,19,faulty,60,Apapa,FDR_150,DMG_6355,A,209,4985212.72,23852.69
EKEDC_000008,three,2025-04-08 13:53:48.129455,248.0692596435547,226.54873657226562,244.175048828125,14.81793212890625,10.6986083984375,18.793426513671875,239.59767,14.769989,0.9689516,21211.68,22257.73,-82.07178,1,1,29,1,modem_disconnect,19,faulty,15,Apapa,FDR_150,DMG_6355,A,209,4651864.92,22257.73
EKEDC_000008,three,2025-04-08 14:53:48.129455,225.33651733398438,238.47286987304688,224.08786010742188,15.125435829162598,7.989614486694336,13.75545597076416,229.29907,12.290169,0.90777665,4355.92,4791.24,-72.608185,1,1,29,1,modem_disconnect,19,faulty,15,Apapa,FDR_150,DMG_6355,A,209,1001368.31,4791.24
EKEDC_000008,three,2025-04-08 15:53:48.129455,228.2657928466797,244.67730712890625,241.43653869628906,10.814810752868652,14.489337921142578,17.1434383392334,238.12654,14.149196,0.95181346,10923.53,10706.15,-69.70324,1,1,29,1,modem_disconnect,19,faulty,30,Apapa,FDR_150,DMG_6355,A,209,2237585.05,10706.15
EKEDC_000008,three,2025-04-08 16:53:48.129455,217.3899688720703,230.6476593017578,220.03167724609375,14.737061500549316,15.005976676940918,10.611376762390137,222.68977,13.451472,0.89142734,2065.93,1979.47,-74.800606,1,1,29,1,modem_disconnect,19,faulty,30,Apapa,FDR_150,DMG_6355,A,209,413708.23,1979.47
EKEDC_000008,three,2025-04-08 17:53:48.129455,218.16082763671875,211.91384887695312,210.2506561279297,12.174787521362305,10.04197883605957,14.400614738464355,213.44177,12.205794,0.92661077,7461.15,7173.38,-47.105896,1,1,29,1,modem_disconnect,19,faulty,60,Apapa,FDR_150,DMG_6355,A,209,1499236.95,7173.38
EKEDC_000008,three,2025-04-08 18:53:48.129455,250.09336853027344,220.6785125732422,237.8341827392578,17.369029998779297,14.018047332763672,14.406126976013184,236.20203,15.264401,0.94626695,4144.65,4686.12,-99.338615,1,1,29,1,modem_disconnect,6,faulty,30,Apapa,FDR_150,DMG_6355,A,209,979398.1,4686.12
EKEDC_000008,three,2025-04-08 19:53:48.129455,238.165771484375,234.06527709960938,249.39964294433594,18.99870491027832,19.094493865966797,21.323421478271484,240.54356,19.80554,0.90452987,8049.77,8223.41,-54.17794,1,1,29,1,modem_disconnect,6,faulty,30,Apapa,FDR_150,DMG_6355,A,209,1718692.33,8223.41
EKEDC_000008,three,2025-04-08 20:53:48.129455,234.5622100830078,226.33175659179688,223.34243774414062,12.93823528289795,14.187324523925781,12.334005355834961,228.07881,13.153188,0.8715574,9703.31,10262.91,-66.940994,1,1,29,1,modem_disconnect,6,faulty,60,Apapa,FDR_150,DMG_6355,A,209,2144948.5,10262.91
EKEDC_000008,three,2025-04-08 21:53:48.129455,237.42735290527344,234.17715454101562,224.44473266601562,22.490156173706055,17.257770538330078,22.520915985107422,232.0164,20.75628,0.830903,5465.03,5123.16,-55.9261,1,1,29,1,modem_disconnect,6,faulty,30,Apapa,FDR_150,DMG_6355,A,209,1070740.13,5123.16
EKEDC_000008,three,2025-04-08 22:53:48.129455,243.5072784423828,229.52865600585938,253.17393493652344,15.764458656311035,15.20234203338623,22.670717239379883,242.06996,17.879173,0.8595704,7427.33,9154.08,-64.87606,1,1,29,1,modem_disconnect,6,faulty,15,Apapa,FDR_150,DMG_6355,A,209,1913202.18,9154.08
EKEDC_000008,three,2025-04-08 23:53:48.129455,242.43435668945312,223.70997619628906,228.47193908691406,15.252042770385742,19.8325252532959,13.959453582763672,231.53876,16.348007,0.9065547,23299.9,22115.27,-79.68852,1,1,29,1,modem_disconnect,6,faulty,15,Apapa,FDR_150,DMG_6355,A,209,4622092.07,22115.27
EKEDC_000008,three,2025-04-09 00:53:48.129455,223.87831115722656,199.82504272460938,219.03274536132812,17.662553787231445,13.548714637756348,20.974201202392578,214.24536,17.395157,0.9442955,6994.42,7974.95,-37.31045,1,1,29,1,modem_disconnect,6,faulty,30,Apapa,FDR_150,DMG_6355,A,209,1666764.09,7974.95
EKEDC_000008,three,2025-04-09 01:53:48.129455,227.06515502929688,218.595703125,229.76141357421875,15.219629287719727,12.752531051635742,15.103448867797852,225.14075,14.358536,0.8434606,9569.98,11235.0,-84.24322,1,1,29,0,,0,tampered,15,Apapa,FDR_150,DMG_6355,A,209,2348114.7,11235.0
EKEDC_000008,three,2025-04-09 02:53:48.129455,247.14389038085938,223.4367218017578,227.3905792236328,15.90689754486084,16.222509384155273,12.723296165466309,232.65706,14.950901,0.9677627,20916.94,22068.75,-31.428825,1,1,29,0,,0,tampered,15,Apapa,FDR_150,DMG_6355,A,209,4612369.69,22068.75
EKEDC_000008,three,2025-04-09 03:53:48.129455,218.25820922851562,226.79373168945312,229.1814422607422,11.257009506225586,16.612747192382812,11.82917308807373,224.74446,13.232976,0.902113,1080.06,1287.87,-59.637802,1,1,29,0,,0,tampered,15,Apapa,FDR_150,DMG_6355,A,209,269164.2,1287.87
EKEDC_000008,three,2025-04-09 04:53:48.129455,226.76358032226562,240.42266845703125,230.03860473632812,13.597101211547852,11.762925148010254,20.60877227783203,232.40828,15.322933,0.81275797,9436.36,9243.01,-53.85731,1,1,29,0,,0,tampered,15,Apapa,FDR_150,DMG_6355,A,209,1931789.37,9243.01
EKEDC_000008,three,2025-04-09 05:53:48.129455,236.37843322753906,214.11732482910156,228.39114379882812,14.085212707519531,24.333263397216797,15.118919372558594,226.29564,17.845798,0.9223331,638.92,772.57,-52.54838,1,1,29,0,,0,tampered,15,Apapa,FDR_150,DMG_6355,A,209,161467.56,772.57
EKEDC_000008,three,2025-04-09 06:53:48.129455,243.10205078125,233.9205322265625,233.42697143554688,22.05130386352539,16.70794105529785,15.147679328918457,236.81653,17.968975,0.9092816,15390.05,18827.49,-65.604744,1,1,29,0,,0,tampered,15,Apapa,FDR_150,DMG_6355,A,209,3934945.9,18827.49
EKEDC_000008,three,2025-04-09 07:53:48.129455,232.94403076171875,230.17474365234375,231.01275634765625,20.769487380981445,14.231719017028809,19.780153274536133,231.37718,18.260452,0.87591743,4764.45,5142.3,-61.610783,1,0,0,0,,0,healthy,60,Apapa,FDR_150,DMG_6355,A,209,1074740.18,5142.3
EKEDC_000008,three,2025-04-09 08:53:48.129455,230.37132263183594,225.42662048339844,225.52125549316406,15.611233711242676,5.542876243591309,18.940149307250977,227.1064,13.364754,0.8843583,22345.96,21671.49,-90.42339,1,0,0,1,modem_disconnect,20,faulty,15,Apapa,FDR_150,DMG_6355,A,209,4529341.6,21671.49
EKEDC_000008,three,2025-04-09 09:53:48.129455,240.1062469482422,220.52786254882812,227.01133728027344,16.69280433654785,16.64109992980957,11.202265739440918,229.21515,14.84539,0.8319876,10396.98,9783.53,-68.481865,1,0,0,1,modem_disconnect,20,faulty,30,Apapa,FDR_150,DMG_6355,A,209,2044758.58,9783.53
